{   Distance	     Value	 Material }
{  5.92742e+00	 7.38190e+00	 GaN }
{  5.96911e+00	 7.46642e+00	 GaN }
{  6.01099e+00	 7.58264e+00	 GaN }
{  6.05306e+00	 1.02527e+01	 GaN }
{  6.09531e+00	 7.91944e+00	 GaN }
{  6.13776e+00	 8.14564e+00	 GaN }
{  6.18039e+00	 8.41497e+00	 GaN }
{  6.22322e+00	 8.73162e+00	 GaN }
{  6.26624e+00	 9.10053e+00	 GaN }
{  6.30946e+00	 1.29573e+01	 GaN }
{  6.35287e+00	 1.00195e+01	 GaN }
{  6.39647e+00	 1.45206e+01	 GaN }
{  6.44027e+00	 1.54778e+01	 GaN }
{  6.48427e+00	 1.19748e+01	 GaN }
{  6.52847e+00	 1.28257e+01	 GaN }
{  6.57287e+00	 1.38021e+01	 GaN }
{  6.61746e+00	 2.09534e+01	 GaN }
{  6.66226e+00	 2.28864e+01	 GaN }
{  6.70725e+00	 1.77155e+01	 GaN }
{  6.75245e+00	 1.94545e+01	 GaN }
{  6.79786e+00	 2.14851e+01	 GaN }
{  6.84347e+00	 2.38703e+01	 GaN }
{  6.88928e+00	 2.66914e+01	 GaN }
{  6.93530e+00	 3.00544e+01	 GaN }
{  6.98153e+00	 3.41002e+01	 GaN }
{  7.02796e+00	 3.90184e+01	 GaN }
{  7.07461e+00	 4.50692e+01	 GaN }
{  7.12146e+00	 5.26171e+01	 GaN }
{  7.16852e+00	 9.65622e+01	 GaN }
{  7.21580e+00	 7.45384e+01	 GaN }
{  7.26329e+00	 1.46494e+02	 GaN }
{  7.31099e+00	 1.12936e+02	 GaN }
{  7.35891e+00	 1.43809e+02	 GaN }
{  7.40705e+00	 1.88630e+02	 GaN }
{  7.45540e+00	 2.56844e+02	 GaN }
{  7.50396e+00	 3.67075e+02	 GaN }
{  7.55275e+00	 5.59683e+02	 GaN }
{  7.60176e+00	 9.33532e+02	 GaN }
{  7.65099e+00	 1.77336e+03	 GaN }
{  7.70043e+00	 4.10616e+03	 GaN }
{  7.75011e+00	 4.13242e+04	 GaN }
{  7.80000e+00	 3.23390e+04	 GaN }
{  7.85000e+00	 1.56689e+04	 GaN }
{  7.90000e+00	 1.39570e+03	 GaN }
{  7.95000e+00	 4.66904e+02	 GaN }
{  8.00000e+00	 1.71265e+02	 GaN }
{  8.05000e+00	 6.86496e+01	 GaN }
{  8.10000e+00	 2.86713e+01	 GaN }
{  8.15000e+00	 1.14776e+01	 GaN }
{  8.20000e+00	 3.57593e+00	 GaN }
{  8.25000e+00	 1.72236e-01	 GaN }
{  8.30000e+00	 1.93062e+00	 GaN }
{  8.35000e+00	 2.68647e+00	 GaN }
{  8.40000e+00	 2.91927e+00	 GaN }
{  8.45000e+00	 2.87300e+00	 GaN }
{  8.50000e+00	 2.67540e+00	 GaN }
{  8.55000e+00	 2.39309e+00	 GaN }
{  8.60000e+00	 2.05691e+00	 GaN }
{  8.65000e+00	 1.66996e+00	 GaN }
{  8.70000e+00	 1.19666e+00	 GaN }
{  8.75000e+00	 5.01933e-01	 GaN }
{  8.80000e+00	 8.35716e-01	 GaN }
{  8.85000e+00	 3.17274e+00	 GaN }
{  8.90000e+00	 7.62025e+02	 GaN }

