{   Distance	     Value	 Material }
{  1.25000e-01	 3.10597e+05	 GaN }
{  1.30032e-01	 3.35036e+05	 GaN }
{  1.35232e-01	 3.39030e+05	 GaN }
{  1.40607e-01	 3.54004e+05	 GaN }
{  1.46162e-01	 3.46977e+05	 GaN }
{  1.51904e-01	 3.31658e+05	 GaN }
{  1.57838e-01	 2.81516e+05	 GaN }
{  1.63972e-01	 2.87518e+05	 GaN }
{  1.70311e-01	 2.63172e+05	 GaN }
{  1.76863e-01	 2.15681e+05	 GaN }
{  1.83635e-01	 2.16732e+05	 GaN }
{  1.90634e-01	 1.78466e+05	 GaN }
{  1.97868e-01	 1.77777e+05	 GaN }
{  2.05345e-01	 1.61936e+05	 GaN }
{  2.13073e-01	 1.39506e+05	 GaN }
{  2.21060e-01	 1.37818e+05	 GaN }
{  2.29315e-01	 1.29301e+05	 GaN }
{  2.37847e-01	 1.19917e+05	 GaN }
{  2.46666e-01	 1.18252e+05	 GaN }
{  2.55780e-01	 1.15242e+05	 GaN }
{  2.65201e-01	 1.13631e+05	 GaN }
{  2.74937e-01	 1.13264e+05	 GaN }
{  2.85000e-01	 1.14022e+05	 GaN }
{  2.95000e-01	 1.15751e+05	 GaN }
{  3.05000e-01	 1.18428e+05	 GaN }
{  3.15000e-01	 1.21985e+05	 GaN }
{  3.25000e-01	 1.26406e+05	 GaN }
{  3.35000e-01	 1.31714e+05	 GaN }
{  3.45000e-01	 1.37965e+05	 GaN }
{  3.55000e-01	 1.45248e+05	 GaN }
{  3.65000e-01	 1.53685e+05	 GaN }
{  3.75000e-01	 1.63435e+05	 GaN }
{  3.85000e-01	 1.74696e+05	 GaN }
{  3.95000e-01	 1.87707e+05	 GaN }
{  4.05000e-01	 2.02747e+05	 GaN }
{  4.15000e-01	 2.20128e+05	 GaN }
{  4.25000e-01	 2.40174e+05	 GaN }
{  4.35000e-01	 2.63169e+05	 GaN }
{  4.45000e-01	 2.89275e+05	 GaN }
{  4.55000e-01	 3.18394e+05	 GaN }
{  4.65000e-01	 3.49974e+05	 GaN }
{  4.75000e-01	 3.82829e+05	 GaN }
{  4.85000e-01	 4.15063e+05	 GaN }
{  4.94761e-01	 4.61549e+05	 GaN }
{  5.04955e-01	 4.68252e+05	 GaN }
